kode_univ,nama_univ,kode_prodi,program_studi,jenjang,daya_tampung_2025,peminat_2024,jenis_portofolio
2291,POLITEKNIK NEGERI LAMPUNG,22913026,BUDIDAYA PERIKANAN,Diploma Tiga,42,101,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212001,TEKNIK KONSTRUKSI GEDUNG,Sarjana Terapan,45,582,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212002,TEKNIK PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,30,371,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212003,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,30,232,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212004,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,30,190,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212005,TEKNIK OTOMASI LISTRIK INDUSTRI,Sarjana Terapan,24,330,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212006,INSTRUMENTASI DAN KONTROL INDUSTRI,Sarjana Terapan,24,235,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212007,BROADBAND MULTIMEDIA,Sarjana Terapan,24,268,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212008,TEKNIK INFORMATIKA,Sarjana Terapan,45,3030,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212009,TEKNIK MULTIMEDIA DAN JARINGAN,Sarjana Terapan,45,607,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212010,TEKNIK MULTIMEDIA DIGITAL,Sarjana Terapan,45,784,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212011,DESAIN GRAFIS,Sarjana Terapan,41,1203,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212012,TEKNOLOGI INDUSTRI CETAK KEMASAN,Sarjana Terapan,41,179,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212014,TEKNOLOGI REKAYASA MANUFAKTUR (KAMPUS KOTA PEKALONGAN),Sarjana Terapan,15,39,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212015,TEKNOLOGI REKAYASA KONVERSI ENERGI,Sarjana Terapan,36,249,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212016,TEKNOLOGI REKAYASA PEMELIHARAAN ALAT BERAT,Sarjana Terapan,36,335,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212017,AKUNTANSI KEUANGAN,Sarjana Terapan,30,1179,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212018,KEUANGAN DAN PERBANKAN,Sarjana Terapan,30,1045,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212019,KEUANGAN DAN PEBANKAN SYARIAH,Sarjana Terapan,30,731,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212020,MANAJEMEN KEUANGAN,Sarjana Terapan,30,1124,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212021,"USAHA JASA KONVENSI, PERJALANAN INSENTIF DAN PAMERAN",Sarjana Terapan,45,641,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212022,ADMINISTRASI BISNIS TERAPAN,Sarjana Terapan,45,1529,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212023,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,45,920,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212024,"USAHA JASA KONVENSI, PERJALANAN INSENTIF, DAN PAMERAN (KAMPUS KAB. DEMAK)",Sarjana Terapan,15,18,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24212040,TEKNOLOGI REKAYASA CETAK DAN GRAFIS 3 DIMENSI,Sarjana Terapan,27,79,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213025,ADMINISTRASI BISNIS,Diploma Tiga,60,3306,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213026,TEKNIK MESIN (KAMPUS KAB. DEMAK),Diploma Tiga,15,49,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213027,TEKNIK MESIN,Diploma Tiga,90,1575,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213028,ELEKTRONIKA INDUSTRI,Diploma Tiga,48,673,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213029,PENERBITAN,Diploma Tiga,63,797,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213032,KONSTRUKSI GEDUNG,Diploma Tiga,30,520,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213033,TELEKOMUNIKASI,Diploma Tiga,48,1235,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213034,TEKNIK LISTRIK,Diploma Tiga,48,671,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213035,KEUANGAN DAN PERBANKAN,Diploma Tiga,30,1609,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213036,AKUNTANSI,Diploma Tiga,30,1590,Tidak Ada
2421,POLITEKNIK NEGERI JAKARTA,24213039,KONSTRUKSI SIPIL,Diploma Tiga,45,1068,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24222001,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,80,526,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24222002,TEKNOLOGI PERMAINAN,Sarjana Terapan,48,187,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24222003,DESAIN MODE,Sarjana Terapan,32,53,"Seni Rupa, Desain, dan Kriya"
2422,POLITEKNIK NEGERI MEDIA KREATIF,24222004,PENGELOLAAN PERHOTELAN,Sarjana Terapan,48,346,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24222005,ANIMASI,Sarjana Terapan,64,222,"Seni Rupa, Desain, dan Kriya"
2422,POLITEKNIK NEGERI MEDIA KREATIF,24222019,FILM DAN TELEVISI,Sarjana Terapan,48,220,Film dan Televisi
2422,POLITEKNIK NEGERI MEDIA KREATIF,24222024,TEKNOLOGI REKAYASA PENGEMASAN,Sarjana Terapan,32,67,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223006,TEKNIK GRAFIKA (PSDKU MEDAN),Diploma Tiga,16,10,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223007,PENYIARAN,Diploma Tiga,80,744,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223008,DESAIN GRAFIS (PSDKU MEDAN),Diploma Tiga,48,117,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223009,FOTOGRAFI,Diploma Tiga,48,378,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223010,PEMELIHARAAN MESIN,Diploma Tiga,16,70,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223011,TEKNIK GRAFIKA,Diploma Tiga,48,114,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223012,PENERBITAN,Diploma Tiga,48,223,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223013,DESAIN GRAFIS (PSDKU MAKASSAR),Diploma Tiga,41,35,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223014,TEKNIK GRAFIKA (PSDKU MAKASSAR),Diploma Tiga,16,4,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223015,DESAIN GRAFIS,Diploma Tiga,80,363,"Seni Rupa, Desain, dan Kriya"
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223016,SENI KULINER,Diploma Tiga,32,471,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223017,PERIKLANAN,Diploma Tiga,64,510,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223020,PENERBITAN (PSDKU MAKASSAR),Diploma Tiga,16,3,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223021,PERIKLANAN (PSDKU MAKASSAR),Diploma Tiga,16,9,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223022,PENERBITAN (PSDKU MEDAN),Diploma Tiga,16,13,Tidak Ada
2422,POLITEKNIK NEGERI MEDIA KREATIF,24223023,PERIKLANAN (PSDKU MEDAN),Diploma Tiga,16,24,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312001,TEKNIK PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,32,840,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312002,TEKNIK PERAWATAN DAN PERBAIKAN GEDUNG,Sarjana Terapan,32,440,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312003,TEKNIK PERANCANGAN DAN KONSTRUKSI MESIN,Sarjana Terapan,32,529,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312004,PROSES MANUFAKTUR,Sarjana Terapan,32,314,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312005,TEKNIK PENDINGIN DAN TATA UDARA,Sarjana Terapan,32,176,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312006,TEKNOLOGI PEMBANGKIT TENAGA LISTRIK,Sarjana Terapan,48,380,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312007,TEKNIK KONSERVASI ENERGI,Sarjana Terapan,32,370,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312008,TEKNIK ELEKTRONIKA,Sarjana Terapan,48,727,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312009,TEKNIK OTOMASI INDUSTRI,Sarjana Terapan,47,525,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312010,TEKNIK KIMIA PRODUKSI BERSIH,Sarjana Terapan,48,686,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312011,TEKNIK INFORMATIKA,Sarjana Terapan,64,3090,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312012,TEKNIK TELEKOMUNIKASI NIRKABEL,Sarjana Terapan,48,317,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312013,KEUANGAN SYARIAH,Sarjana Terapan,48,665,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312014,AKUNTANSI MANAGEMEN PEMERINTAHAN,Sarjana Terapan,32,794,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312015,AKUNTANSI,Sarjana Terapan,32,1405,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312016,ADMINISTRASI BISNIS,Sarjana Terapan,32,2314,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312017,MANAJEMEN ASET,Sarjana Terapan,48,807,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312018,MANAJEMEN PEMASARAN,Sarjana Terapan,32,1204,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24312037,DESTINASI PARIWISATA,Sarjana Terapan,32,1272,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313019,TEKNIK PENDINGIN DAN TATA UDARA,Diploma Tiga,32,301,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313020,TEKNIK KONSTRUKSI SIPIL,Diploma Tiga,48,1709,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313021,MANAJEMEN PEMASARAN,Diploma Tiga,32,2162,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313022,TEKNIK KONSTRUKSI GEDUNG,Diploma Tiga,48,579,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313023,TEKNIK AERONAUTIKA,Diploma Tiga,38,517,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313024,KEUANGAN DAN PERBANKAN,Diploma Tiga,32,2023,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313025,TEKNIK INFORMATIKA,Diploma Tiga,32,3293,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313026,ADMINISTRASI BISNIS,Diploma Tiga,32,3271,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313027,TEKNIK MESIN,Diploma Tiga,48,1527,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313028,AKUNTANSI,Diploma Tiga,48,1855,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313029,ANALIS KIMIA,Diploma Tiga,32,1266,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313030,TEKNIK KONVERSI ENERGI,Diploma Tiga,32,528,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313031,BAHASA INGGRIS,Diploma Tiga,48,1664,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313032,USAHA PERJALANAN WISATA,Diploma Tiga,32,1337,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313033,TEKNIK KIMIA,Diploma Tiga,64,1191,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313034,TEKNIK TELEKOMUNIKASI,Diploma Tiga,32,742,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313035,TEKNIK ELEKTRONIKA,Diploma Tiga,32,675,Tidak Ada
2431,POLITEKNIK NEGERI BANDUNG,24313036,TEKNIK LISTRIK,Diploma Tiga,32,430,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322001,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,21,339,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322002,TEKNOLOGI REKAYASA PERANCANGAN MANUFAKTUR,Sarjana Terapan,20,167,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322003,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,21,177,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322004,TEKNOLOGI REKAYASA MATERIAL MAJU,Sarjana Terapan,20,66,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322005,REKAYASA PERANCANGAN MEKANIK,Sarjana Terapan,20,125,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322006,TEKNOLOGI REKAYASA MEKATRONIKA,Sarjana Terapan,21,289,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322014,MANAJEMEN TEKNOLOGI REKAYASA,Sarjana Terapan,26,237,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322015,TEKNOLOGI REKAYASA INFORMATIKA INDUSTRI,Sarjana Terapan,21,381,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24322016,TEKNOLOGI REKAYASA SISTEM AERIAL NIRAWAK,Sarjana Terapan,10,,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24323007,PEMELIHARAAN MESIN,Diploma Tiga,21,350,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24323008,TEKNOLOGI MANUFAKTUR,Diploma Tiga,21,601,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24323010,TEKNOLOGI PEMBUATAN PERKAKAS PRESISI,Diploma Tiga,21,130,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24323011,TEKNOLOGI PERANCANGAN PERKAKAS PRESISI,Diploma Tiga,20,131,Tidak Ada
2432,POLITEKNIK MANUFAKTUR BANDUNG,24323012,TEKNOLOGI PENGECORAN LOGAM,Diploma Tiga,29,210,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24332001,PERANCANGAN MANUFAKTUR,Sarjana Terapan,48,58,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24332002,REKAYASA PERANGKAT LUNAK,Sarjana Terapan,48,87,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24332007,SISTEM INFORMASI KOTA CERDAS,Sarjana Terapan,48,95,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24332008,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,Sarjana Terapan,48,44,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24333003,KEPERAWATAN,Diploma Tiga,48,392,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24333004,TEKNIK MESIN,Diploma Tiga,48,122,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24333005,TEKNIK INFORMATIKA,Diploma Tiga,48,294,Tidak Ada
2433,POLITEKNIK NEGERI INDRAMAYU,24333006,TEKNIK PENDINGIN DAN TATA UDARA,Diploma Tiga,48,69,Tidak Ada
2434,POLITEKNIK NEGERI SUBANG,24342005,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,26,92,Tidak Ada
2434,POLITEKNIK NEGERI SUBANG,24342006,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,26,44,Tidak Ada
2434,POLITEKNIK NEGERI SUBANG,24342007,TEKNOLOGI PRODUKSI TANAMAN PANGAN,Sarjana Terapan,26,86,Tidak Ada
2434,POLITEKNIK NEGERI SUBANG,24343001,AGROINDUSTRI,Diploma Tiga,26,148,Tidak Ada
2434,POLITEKNIK NEGERI SUBANG,24343002,PEMELIHARAAN MESIN,Diploma Tiga,26,73,Tidak Ada
2434,POLITEKNIK NEGERI SUBANG,24343003,SISTEM INFORMASI,Diploma Tiga,39,196,Tidak Ada
2434,POLITEKNIK NEGERI SUBANG,24343004,KEPERAWATAN,Diploma Tiga,64,495,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522001,TEKNIK PERAWATAN DAN PERBAIKAN GEDUNG,Sarjana Terapan,36,298,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522002,PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,24,325,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522003,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,33,357,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522004,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,33,179,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522005,TEKNIK TELEKOMUNIKASI,Sarjana Terapan,54,494,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522006,TEKNOLOGI REKAYASA INSTALASI LISTRIK,Sarjana Terapan,33,186,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522007,TEKNOLOGI REKAYASA KOMPUTER,Sarjana Terapan,36,508,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522008,KOMPUTERISASI AKUNTANSI,Sarjana Terapan,54,392,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522009,TEKNOLOGI REKAYASA ELEKTRONIKA,Sarjana Terapan,47,206,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522010,PERBANKAN SYARIAH,Sarjana Terapan,54,502,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522011,ANALISIS KEUANGAN,Sarjana Terapan,54,422,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522012,AKUNTANSI MANAJERIAL,Sarjana Terapan,54,573,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522013,MANAJEMEN BISNIS INTERNASIONAL,Sarjana Terapan,54,1041,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24522014,ADMINISTRASI BISNIS TERAPAN,Sarjana Terapan,54,1199,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523015,MANAJEMEN PEMASARAN/MARKETING,Diploma Tiga,54,1401,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523016,ADMINISTRASI BISNIS,Diploma Tiga,54,2034,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523017,TEKNIK INFORMATIKA,Diploma Tiga,47,1899,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523018,KEUANGAN DAN PERBANKAN,Diploma Tiga,54,1268,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523019,TEKNIK MESIN,Diploma Tiga,87,1036,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523020,TEKNIK LISTRIK,Diploma Tiga,44,422,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523021,KONSTRUKSI SIPIL,Diploma Tiga,47,1043,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523022,TEKNIK KONVERSI ENERGI,Diploma Tiga,54,349,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523023,AKUNTANSI,Diploma Tiga,81,1465,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523024,TEKNIK ELEKTRONIKA,Diploma Tiga,47,526,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523025,TEKNIK TELEKOMUNIKASI,Diploma Tiga,44,571,Tidak Ada
2452,POLITEKNIK NEGERI SEMARANG,24523026,KONSTRUKSI GEDUNG,Diploma Tiga,47,407,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532001,TEKNIK PENGENDALIAN PENCEMARAN LINGKUNGAN,Sarjana Terapan,52,178,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532002,PENGEMBANGAN PRODUK AGROINDUSTRI,Sarjana Terapan,39,100,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532007,REKAYASA KEAMANAN SIBER,Sarjana Terapan,39,154,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532008,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,Sarjana Terapan,39,141,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532009,TEKNOLOGI REKAYASA MEKATRONIKA,Sarjana Terapan,29,36,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532010,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,39,96,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532011,TEKNOLOGI REKAYASA ENERGI TERBARUKAN,Sarjana Terapan,20,36,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532012,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,13,,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24532013,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,26,,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24533003,TEKNIK LISTRIK,Diploma Tiga,39,68,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24533004,TEKNIK INFORMATIKA,Diploma Tiga,52,424,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24533005,TEKNIK ELEKTRONIKA,Diploma Tiga,39,103,Tidak Ada
2453,POLITEKNIK NEGERI CILACAP,24533006,TEKNIK MESIN,Diploma Tiga,39,217,Tidak Ada
2454,POLITEKNIK MARITIM NEGERI INDONESIA,24542004,TRANSPORTASI LAUT,Sarjana Terapan,60,542,Tidak Ada
2454,POLITEKNIK MARITIM NEGERI INDONESIA,24542005,NAUTIKA,Sarjana Terapan,29,,Tidak Ada
2454,POLITEKNIK MARITIM NEGERI INDONESIA,24542006,TEKNOLOGI REKAYASA PERMESINAN KAPAL,Sarjana Terapan,29,,Tidak Ada
2454,POLITEKNIK MARITIM NEGERI INDONESIA,24542007,TEKNOLOGI REKAYASA MEKATRONIKA,Sarjana Terapan,36,,Tidak Ada
2454,POLITEKNIK MARITIM NEGERI INDONESIA,24542008,BISNIS DAN LOGISTIK MARITIM,Sarjana Terapan,48,,Tidak Ada
2454,POLITEKNIK MARITIM NEGERI INDONESIA,24543009,NAUTIKA,Diploma Tiga,20,,Tidak Ada
2454,POLITEKNIK MARITIM NEGERI INDONESIA,24543010,TEKNIKA,Diploma Tiga,29,,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712001,AGRIBISNIS,Sarjana Terapan,60,134,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712002,TEKNOLOGI PENGOLAHAN HASIL TERNAK,Sarjana Terapan,36,25,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712003,TEKNIK MANUFAKTUR KAPAL,Sarjana Terapan,36,28,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712004,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,60,204,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712005,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,48,25,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712006,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,60,110,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712008,TEKNOLOGI REKAYASA KOMPUTER,Sarjana Terapan,24,61,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712009,BISNIS DIGITAL,Sarjana Terapan,36,173,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712010,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,24,42,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712011,TEKNOLOGI PRODUKSI TERNAK,Sarjana Terapan,24,20,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712012,PENGEMBANGAN PRODUK AGROINDUSTRI,Sarjana Terapan,24,16,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712013,TEKNOLOGI BUDI DAYA PERIKANAN/TEKNOLOGI AKUAKULTUR,Sarjana Terapan,24,18,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712014,TEKNOLOGI PRODUKSI TANAMAN PANGAN,Sarjana Terapan,24,24,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712015,PENGELOLAAN PERHOTELAN,Sarjana Terapan,24,37,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712016,DESTINASI PARIWISATA,Sarjana Terapan,24,71,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712017,MANAJEMEN KONSTRUKSI,Sarjana Terapan,12,,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24712018,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,12,,Tidak Ada
2471,POLITEKNIK NEGERI BANYUWANGI,24713007,TEKNIK SIPIL,Diploma Tiga,48,206,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722001,GIZI KLINIK,Sarjana Terapan,60,811,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722002,MANAJEMEN AGROINDUSTRI,Sarjana Terapan,72,220,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722003,TEKNIK ENERGI TERBARUKAN,Sarjana Terapan,48,119,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722004,TEKNIK PRODUKSI TANAMAN PANGAN,Sarjana Terapan,36,98,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722005,MANAGEMEN BISNIS UNGGAS,Sarjana Terapan,48,50,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722006,TEKNIK INFORMATIKA,Sarjana Terapan,84,706,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722007,TEKNIK PRODUKSI BENIH,Sarjana Terapan,36,83,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722008,MANAJEMEN INFORMASI KESEHATAN,Sarjana Terapan,72,598,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722009,MESIN OTOMOTIF,Sarjana Terapan,48,181,Tidak Ada
